,index,_id,detail_url,shop_name,phone,price_range,category,score,address,locatedin,industry_group,reviews_log,digital_presence,contact_date,process_status,reviews_log_norm,score_norm,merchant_rating,tier,channel
264,201866,6874816519ce6cf5230efe6d,https://www.google.com/maps/place/mana+thai+bistro+-+glebe/data=!4m7!3m6!1s0x6b12afea1b8b3399:0x257b26b145333cb3!8m2!3d-33.876082!4d151.1896948!16s%2fg%2f11k9gs6fky!19schijmtolg-qvemsrszwzrbemeyu?authuser=0&hl=en&rclk=1,mana thai bistro - glebe,+61 422 694 799,a$1–20,thai restaurant,4.9,"cnr bellevue, kauri foreshore hotel, 2 bridge rd, glebe nsw 2037, australia",,Hospitality,5.424950017,0,2025-10-06,won,0.6261505856,0.98,47.75054099,Tier 1,Tele
265,228870,687471d28c9b327fe5231368,https://www.google.com/maps/place/mxpresso+cafe+mascot/data=!4m7!3m6!1s0x6b12b1c087664883:0xc2fa8bbb486a8e15!8m2!3d-33.9244283!4d151.1891515!16s%2fg%2f11jdt6d26j!19schijg0hmh8cxemsrfy5qslul-si?authuser=0&hl=en&rclk=1,mxpresso cafe mascot,+61 474 928 375,a$1–20,cafe,4.3,"shop 2/208-210 coward st, mascot nsw 2020, australia",,Hospitality,2.63905733,1,2025-10-08,process,0.2229485133,0.86,29.04639593,Tier 2,Tele
266,3397,686a17f7ab7ddaa0c9b988a1,https://www.google.com/maps/place/new+tai+yuen/data=!4m7!3m6!1s0x6b12ae24afae3bc7:0xa332144cff258a12!8m2!3d-33.8781615!4d151.2038211!16s%2fg%2f1tgh7qj2!19schijxzuurysuemsreool_0wumqm?authuser=0&hl=en&rclk=1,new tai yuen,,,chinese restaurant,2.4,"31-37 dixon st, haymarket nsw 2000, australia",,Hospitality,4.317488114,1,2025-11-02,lost,0.4658676944,0.48,44.53073861,Tier 1,Street
267,207259,6874753de4d7302633891d28,https://www.google.com/maps/place/banh+mi+plus+express/data=!4m7!3m6!1s0x6b12c99aded06195:0x253b5c4e90450eb1!8m2!3d-34.0384451!4d151.1429673!16s%2fg%2f11w4w7scfb!19schijlwhq3prjemsrsq5fke5coyu?authuser=0&hl=en&rclk=1,banh mi plus express,+61 426 698 698,a$1–20,vietnamese restaurant,4.7,"bay central, level 1/453a captain cook dr, woolooware nsw 2230, australia",,Hospitality,1.945910149,0,2025-10-15,lost,0.1226293657,0.94,12.3440556,Tier 3,Tele
268,120187,687471f19e760db7f939754d,https://www.google.com/maps/place/curl+the+whisker+cafe/data=!4m7!3m6!1s0x6b12a71da21b0013:0x25d674d2f0e0746f!8m2!3d-33.7317248!4d151.0787993!16s%2fg%2f11b674jpv2!19schijewaboh2nemsrb3tg8nj01iu?authuser=0&hl=en&rclk=1,curl the whisker cafe,+61 2 9484 3869,a$1–20,cafe,4.5,"4 station st, thornleigh nsw 2120, australia",,Hospitality,3.135494216,0,2025-10-31,process,0.2947977924,0.9,24.23584547,Tier 3,Tele
269,24815,6874ff7377bd2347dfd2677d,https://www.google.com/maps/place/xq+collection+saltwater+bondi+beach/data=!4m9!3m8!5m2!4m1!1i2!8m2!3d-33.8898315!4d151.2730255!16s%2fg%2f11w1hks358!17bq0ff?authuser=0&hl=en&rclk=1,xq collection saltwater bondi beach,,,apartment,4.7,"bondi beach, australia",,Hospitality,2.302585093,1,2025-10-15,won,0.1742509078,0.94,25.95756354,Tier 3,Street
270,110232,687547a5ccd653e59659d6b4,https://www.google.com/maps/place/sushi+izu+northbridge+%28woolworths%29/data=!4m7!3m6!1s0x6b12aeca5cf78a21:0x81f45cde3afe3975!8m2!3d-33.8101145!4d151.2088161!16s%2fg%2f11c45np5zr!19schijiyr3xmquemsrdtn-ot5c9ie?authuser=0&hl=en&rclk=1,sushi izu northbridge (woolworths),+61 2 9308 7379,,sushi restaurant,3.3,"79/113 sailors bay rd, northbridge nsw 2063, australia",located in: northbridge plaza,Hospitality,2.833213344,0,2025-10-20,won,0.2510487009,0.66,20.21340907,Tier 3,Tele
271,87119,687480aa4fd9bec4da0158b5,https://www.google.com/maps/place/mastika+gelato+%26+cafe/data=!4m7!3m6!1s0x6b12bbb5e85f928b:0xe1f7db1c32933ac0!8m2!3d-33.9186772!4d151.0887882!16s%2fg%2f11byymc7z0!19schiji5jf6lw7emsrwdqtmhzb9-e?authuser=0&hl=en&rclk=1,mastika gelato & cafe,+61 2 8385 0571,,ice cream shop,4.2,"396 burwood rd, belmore nsw 2192, australia",,Hospitality,2.079441542,0,2025-10-12,lost,0.1419553557,0.84,13.2968749,Tier 3,Tele
272,105826,6874af07aca40c694085778e,https://www.google.com/maps/place/mercure+sydney/data=!4m10!3m9!1s0x6b12ae26af4a6d51:0x620efc7a296a8e03!5m2!4m1!1i2!8m2!3d-33.8840993!4d151.2029959!16s%2fg%2f113k31mzr!19schijuw1kryauemsra45qkxr8dmi?authuser=0&hl=en&rclk=1,mercure sydney,+61 2 9217 6666,,4-star hotel,4.1,"818-820 george st, sydney nsw 2000, australia",,Hospitality,4.48863637,0,2025-11-03,process,0.4906379706,0.82,37.62465795,Tier 2,Tele
273,79893,68747210abce644b9e0e2331,https://www.google.com/maps/place/butchers+buffet+strathfield/data=!4m7!3m6!1s0x6b12bb83a3b873c1:0xc15e0291f88f3543!8m2!3d-33.8730239!4d151.0951813!16s%2fg%2f11hz12g7gp!19schijwxo4o4o7emsrqzwp-jecxse?authuser=0&hl=en&rclk=1,butchers buffet strathfield,+61 2 8040 2744,a$20–40,korean barbecue restaurant,4.6,"11 parnell st, strathfield nsw 2135, australia",,Hospitality,5.361292166,1,2025-10-07,process,0.6169373888,0.92,56.86561721,Tier 1,Tele
274,208115,68747476b2350cfa2c0aad2b,https://www.google.com/maps/place/caf%c3%a8+fiveways/data=!4m7!3m6!1s0x6b12ae08c8504a43:0x500e6afd4a7f02cb!8m2!3d-33.8824907!4d151.2283668!16s%2fg%2f11f04p507f!19schijq0pqyaiuemsrywj_sv1qdla?authuser=0&hl=en&rclk=1,cafè fiveways,+61 428 559 532,a$20–40,cafe,4.5,"2a heeley st, paddington nsw 2021, australia",,Hospitality,3.912023005,0,2025-10-19,won,0.4071847549,0.9,32.10293285,Tier 2,Tele
275,205683,6874812ff82928ffb77a2578,https://www.google.com/maps/place/babel+restaurant/data=!4m7!3m6!1s0x6b129633cbe9098b:0x95dce9adf923e560!8m2!3d-33.8651321!4d150.9391361!16s%2fg%2f11nmfhbm5r!19schijiwnpyzowemsryouj-a3p3ju?authuser=0&hl=en&rclk=1,babel restaurant,+61 425 252 419,a$20–40,restaurant,4.8,"station st, fairfield heights nsw 2165, australia",,Hospitality,2.564949357,1,2025-10-13,lost,0.2122228711,0.96,28.69560098,Tier 2,Tele
276,37015,6874ffe0341f967709e3e2e9,https://www.google.com/maps/place/corymbia+-stones+throw+to+pristine+waters+of+pearl+beach+and+national+park+walks/data=!4m9!3m8!5m2!4m1!1i2!8m2!3d-33.5470085!4d151.3072357!16s%2fg%2f11y5tvlk9q!17bq0ff?authuser=0&hl=en&rclk=1,corymbia -stones throw to pristine waters of pearl beach and national park walks,,,apartment,4.8,"pearl beach, australia",,Hospitality,2.397895273,0,2025-10-25,lost,0.188045144,0.96,17.00316008,Tier 3,Street
277,189929,686a1a2c040444bf6f075d22,https://www.google.com/maps/place/dose+23/data=!4m7!3m6!1s0x6b12affb72372ee7:0x67913c3d3aa104a2!8m2!3d-33.8402237!4d151.2074469!16s%2fg%2f11lddptzw1!19schij5y43cvuvemsrogshoj08kwc?authuser=0&hl=en&rclk=1,dose 23,+61 414 361 686,a$1–20,cafe,4.6,"greenwood plaza, shop 9/36 blue st, north sydney nsw 2060, australia",,Hospitality,4.644390899,0,2025-11-01,lost,0.5131803138,0.92,39.60262197,Tier 2,Tele
278,234403,687498addec3154ed58a0b67,https://www.google.com/maps/place/chargriil%27d+rouse+hill/data=!4m7!3m6!1s0x6b129fd63505a581:0x1d54e6497da04034!8m2!3d-33.6906038!4d150.9270636!16s%2fg%2f11mpcn78px!19schijgaufndafemsrnecgfunmvb0?authuser=0&hl=en&rclk=1,chargriil'd rouse hill,+61 490 919 070,a$1–20,hamburger restaurant,4.3,"shop a-gr ft001 rouse hill town centre, 72 main st, rouse hill nsw 2155, australia",floor 0 · rouse hill town centre,Hospitality,4.394449155,1,2025-10-28,won,0.477006261,0.86,46.83043827,Tier 1,Tele
279,80814,68747403dcbc32b81d39bc7f,https://www.google.com/maps/place/gg+street+bar/data=!4m7!3m6!1s0x6b12b0ffe173511d:0xf0df5300c7d0f79d!8m2!3d-33.9254492!4d151.1867258!16s%2fg%2f11c2jhl647!19schijhvfz4f-wemsrnffqxwbt3_a?authuser=0&hl=en&rclk=1,gg street bar,+61 2 8065 5515,,restaurant,3.3,"10 bourke st, mascot nsw 2020, australia",,Hospitality,4.204692619,0,2025-10-13,process,0.4495428096,0.66,34.10799667,Tier 2,Tele
280,115353,687472e0e11d44efb77dfc35,https://www.google.com/maps/place/royal+hotel+randwick/data=!4m10!3m9!1s0x6b12b2227c777a39:0xd687f783bcf6f180!5m2!4m1!1i2!8m2!3d-33.9183333!4d151.2419444!16s%2fg%2f1tj7wjt0!19schijoxp3fckyemsrgph2vip3h9y?authuser=0&hl=en&rclk=1,royal hotel randwick,+61 2 9399 3006,,3-star hotel,4.1,"2 perouse rd, randwick nsw 2031, australia",,Hospitality,3.33220451,0,2025-10-09,process,0.3232676608,0.82,25.90873626,Tier 3,Tele
281,90226,68748148dcbc32b81d39c610,https://www.google.com/maps/place/thai+n%27more/data=!4m7!3m6!1s0x6b12b16e587a9acb:0x98dd790ddcbacedc!8m2!3d-33.8989693!4d151.1733623!16s%2fg%2f11pz8km5ky!19schijy5p6wg6xemsr3m663a153zg?authuser=0&hl=en&rclk=1,thai n'more,+61 2 8590 7847,a$20–40,thai restaurant,4.8,"150 enmore rd, enmore nsw 2042, australia",,Hospitality,4.615120517,0,2025-10-20,process,0.5089440132,0.96,39.46608093,Tier 2,Tele
282,158059,687498b80dfe6f93012c5f7a,https://www.google.com/maps/place/porto+azzurro/data=!4m7!3m6!1s0x6b12a888964c51c9:0x9dcaf9c75b1f13b6!8m2!3d-33.7557341!4d151.1534964!16s%2fg%2f11ckvb_1gp!19schijyvfmloioemsrthmfw8f5yp0?authuser=0&hl=en&rclk=1,porto azzurro,+61 2 9880 2700,a$20–40,italian restaurant,4.4,"office 5/741 pacific hwy, gordon nsw 2072, australia",,Hospitality,2.48490665,0,2025-10-07,process,0.2006382951,0.88,17.56468066,Tier 3,Tele
283,168332,687547898c9b327fe523be4e,https://www.google.com/maps/place/wanda+catch+fish+and+chips/data=!4m7!3m6!1s0x6ad61513e19c72c3:0x6b3f9593ff2a7d97!8m2!3d-37.9232928!4d145.1661785!16s%2fg%2f1tr9nk93!19schijw3kc4rmv1morl30q_5ovp2s?authuser=0&hl=en&rclk=1,wanda catch fish & chips,+61 3 9560 0743,a$1–20,fish & chips restaurant,4.1,"40 wanda st, mulgrave vic 3170, australia",,Hospitality,4.663439094,0,2025-10-14,process,0.5159371579,0.82,39.39560105,Tier 2,Tele
284,109295,68752651d781998b5711c3af,https://www.google.com/maps/place/sydney+backpackers+accomodation/data=!4m7!3m6!1s0x6b12ae3cb4821e77:0x1ec3afe1bfc23d5a!8m2!3d-33.8778566!4d151.205439!16s%2fg%2f1tkc2812!19schijdx6ctdyuemsrwj3cv-gvwx4?authuser=0&hl=en&rclk=1,sydney backpackers accomodation,+61 2 9282 9000,,4-star hotel,3.7,"611 george st, sydney nsw 2000, australia",,Hospitality,6.180016654,0,2025-10-18,process,0.7354313321,0.74,54.44019324,Tier 1,Tele
285,140616,68747bbd227f08b1a60396c8,https://www.google.com/maps/place/cafe+rialto+pizza+bar/data=!4m7!3m6!1s0x6b12a01d31f1c643:0xa549117b0c4b2783!8m2!3d-33.671111!4d150.9562348!16s%2fg%2f1tdpm6ww!19schijq8bxmr2gemsrgydldhsrsau?authuser=0&hl=en&rclk=1,cafe rialto pizza bar,+61 2 9679 2021,a$40–60,italian restaurant,4.2,"169 annangrove rd, annangrove nsw 2156, australia",,Hospitality,4.644390899,1,2025-10-05,won,0.5131803138,0.84,49.28262197,Tier 1,Tele
286,92994,6874e8bae75c2350905ed1c9,https://www.google.com/maps/place/charcoal+joes+-+lebanese+charcoal+chicken/data=!4m7!3m6!1s0x6b1295b716c33fc5:0xeb26630dd60baea6!8m2!3d-33.9320843!4d150.9232382!16s%2fg%2f11h54x2bdv!19schijxt_dfrevemsrpq4l1g1jjus?authuser=0&hl=en&rclk=1,charcoal joes - lebanese charcoal chicken,+61 2 8742 4033,,restaurant,3.1,"20 shepherd st, liverpool nsw 2170, australia",floor g · the paper mill food,Hospitality,2.564949357,1,2025-10-25,lost,0.2122228711,0.62,27.33560098,Tier 3,Tele
287,90081,68748176fcad37747de430ab,https://www.google.com/maps/place/johnny+gio%27s+pizza+kirrawee/data=!4m7!3m6!1s0x6b12c7fa8ef7dcd1:0x6d1aebd50c74f072!8m2!3d-34.0342919!4d151.0714356!16s%2fg%2f11krl_gg9z!19schij0dz3jvrhemsrcvb0dnxrgm0?authuser=0&hl=en&rclk=1,johnny gio's pizza kirrawee,+61 2 8581 4671,a$20–40,pizza restaurant,4.5,"148 oak rd, kirrawee nsw 2232, australia",,Hospitality,3.401197382,1,2025-10-19,won,0.3332529947,0.9,36.92770963,Tier 2,Tele
288,148432,68747c6553c5346e7f7d76fc,https://www.google.com/maps/place/mcdonald%27s+punchbowl/data=!4m7!3m6!1s0x6b12bbe16bbfb2df:0x4e3fc1624b9b8931!8m2!3d-33.9305241!4d151.0657405!16s%2fg%2f1tgnm733!19schij37k_a-g7emsrmymbs2lbp04?authuser=0&hl=en&rclk=1,mcdonald's punchbowl,+61 2 9750 7050,a$1–20,fast food restaurant,3.4,"1171 canterbury rd, punchbowl nsw 2195, australia",,Hospitality,4.48863637,0,2025-11-03,lost,0.4906379706,0.68,37.06465795,Tier 2,Tele
289,162679,687508b5eb0d112a3619d5ce,"https://www.google.com/maps/place/international+house,+the+university+of+sydney/data=!4m7!3m6!1s0x6b12b1d682eeb1c5:0xe2dbb41098e9e170!8m2!3d-33.8881516!4d151.1928911!16s%2fg%2f11c3khk3zr!19schijxbhugtaxemsrcohpmbc02-i?authuser=0&hl=en&rclk=1","international house, the university of sydney",+61 2 9950 9800,,4-star hotel,4.1,"96 city rd, sydney nsw 2008, australia",,Hospitality,5.945420609,0,2025-10-13,lost,0.7014782613,0.82,52.38347829,Tier 1,Tele
290,145711,686a16fb4894724204817b59,https://www.google.com/maps/place/poppy+cafe/data=!4m7!3m6!1s0x6b1297425cf35c95:0x4ac327feca903f6!8m2!3d-33.8901743!4d150.9399964!16s%2fg%2f11ghzgccwp!19schijlvzzxekxemsr9gop7h8yraq?authuser=0&hl=en&rclk=1,poppy cafe,+61 2 9727 3600,,cafe,3.7,"1 bartley st, canley vale nsw 2166, australia",,Hospitality,2.63905733,0,2025-10-24,lost,0.2229485133,0.74,18.56639593,Tier 3,Tele
291,119029,68747c06253335f1fe6bf194,https://www.google.com/maps/place/industry+cafe/data=!4m7!3m6!1s0x6b12af23c20066ed:0xdf853b2f3081bb41!8m2!3d-33.8165651!4d151.1800419!16s%2fg%2f1ty74dy5!19schij7wyawiovemsrqbubmc87hd8?authuser=0&hl=en&rclk=1,industry cafe,+61 2 9460 9110,,cafe,4.6,"9/87-89 whiting st, artarmon nsw 2064, australia",,Hospitality,5.111987788,0,2025-10-12,lost,0.580855582,0.92,44.33989074,Tier 1,Tele
292,111005,68747c06253335f1fe6bf195,https://www.google.com/maps/place/breaky+and+brew/data=!4m7!3m6!1s0x6b12af2e8585590d:0x868cfb862f0076bb!8m2!3d-33.8135451!4d151.1811954!16s%2fg%2f11l71xs6zk!19schijdvmfhs6vemsru3yal4b7jiy?authuser=0&hl=en&rclk=1,breaky and brew,+61 2 9318 0803,a$1–20,cafe,4.4,"12/6 mclachlan ave, artarmon nsw 2064, australia",,Hospitality,3.401197382,0,2025-10-15,process,0.3332529947,0.88,26.84770963,Tier 3,Tele
293,87490,68747403dcbc32b81d39bc7b,https://www.google.com/maps/place/mobius+bar+and+grill/data=!4m7!3m6!1s0x6b12b0fe2840ef8f:0xb4000d920792400e!8m2!3d-33.9273908!4d151.1871376!16s%2fg%2f11dxm9285c!19schijj-9akp6wemsrdkcsb5inalq?authuser=0&hl=en&rclk=1,mobius bar and grill,+61 2 8398 4650,a$60–80,restaurant,3.8,"191 o'riordan st, mascot nsw 2020, australia",,Hospitality,4.700480366,1,2025-10-30,lost,0.5212981388,0.76,49.53086971,Tier 1,Tele
294,65711,68747d569be953c4e87cabec,https://www.google.com/maps/place/cafe+lelunar/data=!4m7!3m6!1s0x6b0d63daa123007d:0x66dc3fcb8b07e559!8m2!3d-33.6075045!4d150.8192649!16s%2fg%2f11f6y6t18z!19schijfqajodpjdwsrweuhi8s_3gy?authuser=0&hl=en&rclk=1,cafe lelunar,+61 2 4577 2002,a$1–40,cafe,3.6,"windsor riverview shopping centre, shop 3/227 george st, windsor nsw 2756, australia",floor 0 · windsor riverview shopping centre,Hospitality,4.276666119,0,2025-10-25,lost,0.4599595297,0.72,35.07716708,Tier 2,Tele
295,84969,686a7274ab7ddaa0c9b9c95f,"https://www.google.com/maps/place/pier+one+sydney+harbour,+autograph+collection/data=!4m10!3m9!1s0x6b12ae5ca8401529:0xea5448419a536940!5m2!4m1!1i2!8m2!3d-33.8541744!4d151.2082834!16s%2fg%2f113k2xfvy!19schijkrvaqfyuemsrqgltmkfivoo?authuser=0&hl=en&rclk=1","pier one sydney harbour, autograph collection",+61 2 8298 9999,,5-star hotel,4.4,"11 hickson rd, dawes point nsw 2000, australia",,Hospitality,1.098612289,0,2025-10-05,process,0,0.88,3.52,Tier 3,Tele
296,129004,686a1d5f911249ca7848421b,https://www.google.com/maps/place/mrs.+fields+bakery+cafe/data=!4m7!3m6!1s0x6b12b9a2c9e59c9d:0xb84866890d16875c!8m2!3d-33.966077!4d151.1053848!16s%2fg%2f11c6v5kx1h!19schijnzzlyak5emsrxicwdylmslg?authuser=0&hl=en&rclk=1,mrs. fields bakery cafe,+61 2 9580 4749,a$1–20,cafe,4.3,"k31 forest rd, hurstville nsw 2220, australia",,Hospitality,4.882801923,1,2025-10-10,process,0.5476855262,0.86,51.77798683,Tier 1,Tele
297,65138,68748115f6d9c635e8e6d4f3,https://www.google.com/maps/place/viet+soul+restaurant+glenmore/data=!4m7!3m6!1s0x6b1289712aa12b21:0x225fc85e1ed62cea!8m2!3d-33.7891152!4d150.6690875!16s%2fg%2f11yfnn3_1n!19schijisuhkngjemsr6izwhl7ixyi?authuser=0&hl=en&rclk=1,viet soul restaurant glenmore,+61 2 4508 4377,a$20–40,vietnamese restaurant,4.7,"16 town terrace, glenmore park nsw 2745, australia",,Hospitality,5.220355825,0,2025-10-09,process,0.5965396811,0.94,45.51777768,Tier 1,Tele
298,224322,686a96e4c88f2e47da57bd3c,https://www.google.com/maps/place/milk+flower+eastwood/data=!4m7!3m6!1s0x6b12a54f72b6769b:0x94d3a08a50a22ea8!8m2!3d-33.7921866!4d151.0813899!16s%2fg%2f11h0hjgjll!19schijm3a2ck-lemsrqc6iuiqg05q?authuser=0&hl=en&rclk=1,milk flower eastwood,+61 455 466 525,,bubble tea store,3.7,"eastwood shopping centre, shop 6, shop 13c ground floor/160 rowe st, eastwood nsw 2122, australia",,Hospitality,4.406719247,0,2025-10-31,process,0.4787821107,0.74,36.47474775,Tier 2,Tele
299,101257,687480c94f66e0cc53160008,https://www.google.com/maps/place/lola%27s+italian+%26+bar/data=!4m7!3m6!1s0x6b12ad986daebf8f:0x8a026fd4bebf5350!8m2!3d-33.8890896!4d151.27565!16s%2fg%2f11p6bw3c5b!19schijj7-ubzitemsrufo_vtrvaoo?authuser=0&hl=en&rclk=1,lola's italian & bar,+61 2 9085 5888,,restaurant,4.1,"level 1/180/186 campbell parade, bondi beach nsw 2026, australia",floor 1 · pacific bondi beach,Hospitality,5.860786223,0,2025-10-09,won,0.6892291321,0.82,51.52603925,Tier 1,Tele
300,96178,68747124809754443a6a4794,https://www.google.com/maps/place/the+local+bean+at+knightsbridge/data=!4m7!3m6!1s0x6b12a1ac9eda9d85:0x29fe636a03473e24!8m2!3d-33.7131008!4d150.9944445!16s%2fg%2f11cs4fzhcb!19schijhz3anqyhemsrjd5ha2pj_ik?authuser=0&hl=en&rclk=1,the local bean at knightsbridge,+61 2 8851 7939,a$1–20,cafe,4.1,"5a/159 ridgecrop dr, castle hill nsw 2154, australia",floor g · knightsbridge newsagency,Hospitality,6.510258341,0,2025-10-17,lost,0.7832271905,0.82,58.10590333,Tier 1,Tele
301,209387,6874984fad780a0358dfbc3e,https://www.google.com/maps/place/jinny+burger+meadowbank/data=!4m7!3m6!1s0x6b12a525a1279a7f:0x783ee5d2cd62cd2!8m2!3d-33.8196064!4d151.088919!16s%2fg%2f11svnwhxrg!19schijf5onoswlemsr0izwlf3ugwc?authuser=0&hl=en&rclk=1,jinny burger meadowbank,+61 430 854 653,a$1–20,hamburger restaurant,4.7,"1 bank st, meadowbank nsw 2114, australia",,Hospitality,1.791759469,0,2025-10-07,lost,0.1003191476,0.94,10.78234033,Tier 3,Tele
302,79534,686a1bc7ab7ddaa0c9b98ade,https://www.google.com/maps/place/hungry+jack%27s+burgers+pitt+%26+park/data=!4m7!3m6!1s0x6b12ae3e6efed679:0x7348b0b8d06e8f4a!8m2!3d-33.8729215!4d151.2078515!16s%2fg%2f11cffg80l!19schijedb-bj6uemsrso9u0liwshm?authuser=0&hl=en&rclk=1,hungry jack's burgers pitt & park,+61 2 8029 0736,a$1–20,fast food restaurant,3.6,"shop rg32a, ground floor, pitt &, park st, sydney nsw 2000, australia",,Hospitality,2.079441542,0,2025-10-25,won,0.1419553557,0.72,12.8168749,Tier 3,Tele
303,56058,687498c95a30a557ff8f1ec7,https://www.google.com/maps/place/pizza+hut+riverwood/data=!4m7!3m6!1s0x6b12beef7ec4b9ab:0xa8301ee469830b88!8m2!3d-33.9537342!4d151.0513486!16s%2fg%2f1tr9nkzp!19schijq7nefu--emsriaudaeqemkg?authuser=0&hl=en&rclk=1,pizza hut riverwood,+61 131166,a$1–20,pizza restaurant,3.6,"225 belmore rd, riverwood nsw 2210, australia",,Hospitality,2.708050201,1,2025-10-06,lost,0.2329338472,0.72,29.1853693,Tier 2,Tele
304,187189,68747c3f7f12364de73f7f3c,https://www.google.com/maps/place/paper+plane+cafe+parramatta/data=!4m7!3m6!1s0x1b489c6092f3efd:0x1672587f7706c46a!8m2!3d-33.8135699!4d151.0053403!16s%2fg%2f11b6_n5r_k!19schij_t4vccajtaerasqgd39ychy?authuser=0&hl=en&rclk=1,paper plane cafe parramatta,+61 412 796 176,a$20–40,cafe,4.2,"suite 5/2 horwood pl, parramatta nsw 2150, australia",,Hospitality,4.262679877,0,2025-10-26,process,0.4579353018,0.84,35.41547112,Tier 2,Tele
305,175999,68747e39341f967709e37977,https://www.google.com/maps/place/let%e2%80%99s+chon/data=!4m7!3m6!1s0x6b12b19db952989f:0x5972085c98157919!8m2!3d-33.9157217!4d151.1664908!16s%2fg%2f11mvrtzrh2!19schijn5hsuz2xemsrgxkvmfwiclk?authuser=0&hl=en&rclk=1,let’s chon,+61 404 710 531,a$20–40,restaurant,4.1,"7 gleeson ave, sydenham nsw 2044, australia",located in: burgers anonymous x tacos anonymous sydenham,Hospitality,1.386294361,1,2025-10-14,process,0.04163620813,0.82,16.19453457,Tier 3,Tele
306,37027,6874ffe22433143c42b8fdf5,https://www.google.com/maps/place/burwood+1bedroom+apartment+next+to+station/data=!4m9!3m8!5m2!4m1!1i2!8m2!3d-33.8768616!4d151.101944!16s%2fg%2f11vxzd5l_j!17bq0ff?authuser=0&hl=en&rclk=1,burwood 1bedroom apartment next to station,,,apartment,3.2,"burwood, australia",,Hospitality,1.098612289,1,2025-10-13,won,0,0.64,12.56,Tier 3,Street
307,28962,68747f9849ab7506ca160636,https://www.google.com/maps/place/olympic+meats/data=!4m7!3m6!1s0x6b12b11f59da2c2f:0xe8c2b0e5c9a037d6!8m2!3d-33.9115869!4d151.1415504!16s%2fg%2f11yc789_50!19schijlyzawr-xemsr1jegyewwwug?authuser=0&hl=en&rclk=1,olympic meats,,a$20–40,restaurant,3.8,"12 dudley st, marrickville nsw 2204, australia",,Hospitality,6.444131257,1,2025-10-12,process,0.7736566218,0.76,67.19596353,Tier 1,Street
308,32197,6874e8abaeaa8d97a35d2c0d,https://www.google.com/maps/place/yummy+noodle+%26+bbq/data=!4m7!3m6!1s0x6b12af3137c0626f:0x27931dd8f98d94ed!8m2!3d-33.8702078!4d151.20802!16s%2fg%2f11h808j1jq!19schijb2lanzgvemsr7zsn-dgdkyc?authuser=0&hl=en&rclk=1,yummy noodle & bbq,,a$1–20,lunch restaurant,3.5,"lp04/100 pitt st, sydney nsw 2000, australia",floor 2 · westfield sydney,Hospitality,1.386294361,0,2025-10-14,process,0.04163620813,0.7,5.714534569,Tier 3,Street
309,121772,687471d25b8467aaf67acadf,https://www.google.com/maps/place/matinee+coffee/data=!4m7!3m6!1s0x6b12b0416f49d8bb:0x2fb1c36ed10a957a!8m2!3d-33.9037286!4d151.1676202!16s%2fg%2f11gfj5tnrf!19schiju9hjb0gwemsrepuk0w7dss8?authuser=0&hl=en&rclk=1,matinee coffee,+61 2 9519 7591,a$20–40,cafe,4.2,"23-29 addison rd, marrickville nsw 2204, australia",,Hospitality,1.098612289,1,2025-10-05,lost,0,0.84,13.36,Tier 3,Tele
310,214766,687472874ea0f8c1149c5d4a,https://www.google.com/maps/place/tucano%27s/data=!4m7!3m6!1s0x6b12af6f4801fbf5:0x8be3a59e3aea1b6d!8m2!3d-33.8800618!4d151.2147261!16s%2fg%2f11v3p9x36q!19schij9fsbsg-vemsrbrvqop6l44s?authuser=0&hl=en&rclk=1,tucano's,+61 434 661 028,,cocktail bar,4.6,"277 goulburn st, surry hills nsw 2010, australia",,Hospitality,6.727431725,0,2025-10-08,process,0.8146586807,0.92,60.70610765,Tier 1,Tele
311,149766,68747e62de0ce96db5d24421,https://www.google.com/maps/place/royal+paradise+biryani/data=!4m7!3m6!1s0x6b12bb3974b6cd57:0x780f95bc39b29c95!8m2!3d-33.8642328!4d151.0883744!16s%2fg%2f1xfsnxgx!19schijv822ddm7emsrlzyyobyvd3g?authuser=0&hl=en&rclk=1,royal paradise biryani,+61 2 9763 5282,a$20–40,biryani restaurant,3.2,"14 george st, north strathfield nsw 2137, australia",,Hospitality,2.302585093,1,2025-10-07,won,0.1742509078,0.64,24.75756354,Tier 3,Tele
312,3431,6875009a9566b04d39406d02,https://www.google.com/maps/place/the+juniors+on+hawkesbury/data=!4m9!3m8!5m2!4m1!1i2!8m2!3d-33.422081!4d150.8952332!16s%2fg%2f11xn2yzg1q!17bq0ff?authuser=0&hl=en&rclk=1,the juniors on hawkesbury,,,apartment,4.5,"lower portland, australia",,Hospitality,2.302585093,0,2025-10-22,lost,0.1742509078,0.9,15.79756354,Tier 3,Street
